date,close
2020-01-02T14:31:00.000Z,302.57
2020-01-02T14:32:00.000Z,301.65
2020-01-02T14:33:00.000Z,301.67
2020-01-02T14:34:00.000Z,302.23
2020-01-02T14:35:00.000Z,301.4
2020-01-02T14:36:00.000Z,301.02
2020-01-02T14:37:00.000Z,301.025
2020-01-02T14:38:00.000Z,301.045
2020-01-02T14:39:00.000Z,300.91
2020-01-02T14:40:00.000Z,301.34
2020-01-02T14:41:00.000Z,300.865
2020-01-02T14:42:00.000Z,300.865
2020-01-02T14:43:00.000Z,300.99
2020-01-02T14:44:00.000Z,300.89
2020-01-02T14:45:00.000Z,301.31
2020-01-02T14:46:00.000Z,301.12
2020-01-02T14:47:00.000Z,300.765
2020-01-02T14:48:00.000Z,300.765
2020-01-02T14:49:00.000Z,300.765
2020-01-02T14:50:00.000Z,300.765
2020-01-02T14:51:00.000Z,300.36
2020-01-02T14:52:00.000Z,300.465
2020-01-02T14:53:00.000Z,300.32
2020-01-02T14:54:00.000Z,300.32
2020-01-02T14:55:00.000Z,300.545
2020-01-02T14:56:00.000Z,300.9
2020-01-02T14:57:00.000Z,300.9
2020-01-02T14:58:00.000Z,300.825
2020-01-02T14:59:00.000Z,300.86
2020-01-02T15:00:00.000Z,300.7
2020-01-02T15:01:00.000Z,300.12
2020-01-02T15:02:00.000Z,300.47
2020-01-02T15:03:00.000Z,300.33
2020-01-02T15:04:00.000Z,300.335
2020-01-02T15:05:00.000Z,300.225
2020-01-02T15:06:00.000Z,300.225
2020-01-02T15:07:00.000Z,300.575
2020-01-02T15:08:00.000Z,300.575
2020-01-02T15:09:00.000Z,300.575
2020-01-02T15:10:00.000Z,300.56
2020-01-02T15:11:00.000Z,300.56
2020-01-02T15:12:00.000Z,300.445
2020-01-02T15:13:00.000Z,300.28
2020-01-02T15:14:00.000Z,299.95
2020-01-02T15:15:00.000Z,299.28
2020-01-02T15:16:00.000Z,299.385
2020-01-02T15:17:00.000Z,299.13
2020-01-02T15:18:00.000Z,299.205
2020-01-02T15:19:00.000Z,299.24
2020-01-02T15:20:00.000Z,299.015
2020-01-02T15:21:00.000Z,299.015
2020-01-02T15:22:00.000Z,299.135
2020-01-02T15:23:00.000Z,299.135
2020-01-02T15:24:00.000Z,299.135
2020-01-02T15:25:00.000Z,299.135
2020-01-02T15:26:00.000Z,299.135
2020-01-02T15:27:00.000Z,299.65
2020-01-02T15:28:00.000Z,299.64
2020-01-02T15:29:00.000Z,299.77
2020-01-02T15:30:00.000Z,299.96
2020-01-02T15:31:00.000Z,299.96
2020-01-02T15:32:00.000Z,299.96
2020-01-02T15:33:00.000Z,299.875
2020-01-02T15:34:00.000Z,299.875
2020-01-02T15:35:00.000Z,299.875
2020-01-02T15:36:00.000Z,299.69
2020-01-02T15:37:00.000Z,299.575
2020-01-02T15:38:00.000Z,299.575
2020-01-02T15:39:00.000Z,299.455
2020-01-02T15:40:00.000Z,299.455
2020-01-02T15:41:00.000Z,299.4
2020-01-02T15:42:00.000Z,299.4
2020-01-02T15:43:00.000Z,299.4
2020-01-02T15:44:00.000Z,299.4
2020-01-02T15:45:00.000Z,299.115
2020-01-02T15:46:00.000Z,299.0
2020-01-02T15:47:00.000Z,299.24
2020-01-02T15:48:00.000Z,299.155
2020-01-02T15:49:00.000Z,299.4
2020-01-02T15:50:00.000Z,299.38
2020-01-02T15:51:00.000Z,299.155
2020-01-02T15:52:00.000Z,298.975
2020-01-02T15:53:00.000Z,298.99
2020-01-02T15:54:00.000Z,298.965
2020-01-02T15:55:00.000Z,298.965
2020-01-02T15:56:00.000Z,298.965
2020-01-02T15:57:00.000Z,299.12
2020-01-02T15:58:00.000Z,299.12
2020-01-02T15:59:00.000Z,299.395
2020-01-02T16:00:00.000Z,299.71
2020-01-02T16:01:00.000Z,299.86
2020-01-02T16:02:00.000Z,299.86
2020-01-02T16:03:00.000Z,299.86
2020-01-02T16:04:00.000Z,299.86
2020-01-02T16:05:00.000Z,299.91
2020-01-02T16:06:00.000Z,299.77
2020-01-02T16:07:00.000Z,299.5
2020-01-02T16:08:00.000Z,299.5
2020-01-02T16:09:00.000Z,299.5
2020-01-02T16:10:00.000Z,299.78
2020-01-02T16:11:00.000Z,299.93
2020-01-02T16:12:00.000Z,299.64
2020-01-02T16:13:00.000Z,299.62
2020-01-02T16:14:00.000Z,299.62
2020-01-02T16:15:00.000Z,299.7
2020-01-02T16:16:00.000Z,299.57
2020-01-02T16:17:00.000Z,299.505
2020-01-02T16:18:00.000Z,299.47
2020-01-02T16:19:00.000Z,299.47
2020-01-02T16:20:00.000Z,299.52
2020-01-02T16:21:00.000Z,299.52
2020-01-02T16:22:00.000Z,299.475
2020-01-02T16:23:00.000Z,299.39
2020-01-02T16:24:00.000Z,299.42
2020-01-02T16:25:00.000Z,299.42
2020-01-02T16:26:00.000Z,299.39
2020-01-02T16:27:00.000Z,299.39
2020-01-02T16:28:00.000Z,299.445
2020-01-02T16:29:00.000Z,299.49
2020-01-02T16:30:00.000Z,299.455
2020-01-02T16:31:00.000Z,299.455
2020-01-02T16:32:00.000Z,299.43
2020-01-02T16:33:00.000Z,299.195
2020-01-02T16:34:00.000Z,299.195
2020-01-02T16:35:00.000Z,298.58
2020-01-02T16:36:00.000Z,298.62
2020-01-02T16:37:00.000Z,298.87
2020-01-02T16:38:00.000Z,298.92
2020-01-02T16:39:00.000Z,298.96
2020-01-02T16:40:00.000Z,298.765
2020-01-02T16:41:00.000Z,298.765
2020-01-02T16:42:00.000Z,298.89
2020-01-02T16:43:00.000Z,298.89
2020-01-02T16:44:00.000Z,298.89
2020-01-02T16:45:00.000Z,298.89
2020-01-02T16:46:00.000Z,299.33
2020-01-02T16:47:00.000Z,299.33
2020-01-02T16:48:00.000Z,299.33
2020-01-02T16:49:00.000Z,299.33
2020-01-02T16:50:00.000Z,298.68
2020-01-02T16:51:00.000Z,298.58
2020-01-02T16:52:00.000Z,298.58
2020-01-02T16:53:00.000Z,298.585
2020-01-02T16:54:00.000Z,298.585
2020-01-02T16:55:00.000Z,298.62
2020-01-02T16:56:00.000Z,298.355
2020-01-02T16:57:00.000Z,298.34
2020-01-02T16:58:00.000Z,298.34
2020-01-02T16:59:00.000Z,298.33
2020-01-02T17:00:00.000Z,298.33
2020-01-02T17:01:00.000Z,298.24
2020-01-02T17:02:00.000Z,298.24
2020-01-02T17:03:00.000Z,298.155
2020-01-02T17:04:00.000Z,298.56
2020-01-02T17:05:00.000Z,298.54
2020-01-02T17:06:00.000Z,298.75
2020-01-02T17:07:00.000Z,298.805
2020-01-02T17:08:00.000Z,298.915
2020-01-02T17:09:00.000Z,299.16
2020-01-02T17:10:00.000Z,299.16
2020-01-02T17:11:00.000Z,299.16
2020-01-02T17:12:00.000Z,299.16
2020-01-02T17:13:00.000Z,299.16
2020-01-02T17:14:00.000Z,299.16
2020-01-02T17:15:00.000Z,299.18
2020-01-02T17:16:00.000Z,299.18
2020-01-02T17:17:00.000Z,298.98
2020-01-02T17:18:00.000Z,298.98
2020-01-02T17:19:00.000Z,299.11
2020-01-02T17:20:00.000Z,299.11
2020-01-02T17:21:00.000Z,299.22
2020-01-02T17:22:00.000Z,299.22
2020-01-02T17:23:00.000Z,299.47
2020-01-02T17:24:00.000Z,299.47
2020-01-02T17:25:00.000Z,299.47
2020-01-02T17:26:00.000Z,299.44
2020-01-02T17:27:00.000Z,299.44
2020-01-02T17:28:00.000Z,299.44
2020-01-02T17:29:00.000Z,299.44
2020-01-02T17:30:00.000Z,299.44
2020-01-02T17:31:00.000Z,298.985
2020-01-02T17:32:00.000Z,298.985
2020-01-02T17:33:00.000Z,298.985
2020-01-02T17:34:00.000Z,298.985
2020-01-02T17:35:00.000Z,298.74
2020-01-02T17:36:00.000Z,299.1
2020-01-02T17:37:00.000Z,299.1
2020-01-02T17:38:00.000Z,299.12
2020-01-02T17:39:00.000Z,299.08
2020-01-02T17:40:00.000Z,299.02
2020-01-02T17:41:00.000Z,299.02
2020-01-02T17:42:00.000Z,299.02
2020-01-02T17:43:00.000Z,299.02
2020-01-02T17:44:00.000Z,298.66
2020-01-02T17:45:00.000Z,298.66
2020-01-02T17:46:00.000Z,298.4
2020-01-02T17:47:00.000Z,298.4
2020-01-02T17:48:00.000Z,298.255
2020-01-02T17:49:00.000Z,298.34
2020-01-02T17:50:00.000Z,298.41
2020-01-02T17:51:00.000Z,298.24
2020-01-02T17:52:00.000Z,298.24
2020-01-02T17:53:00.000Z,298.24
2020-01-02T17:54:00.000Z,298.24
2020-01-02T17:55:00.000Z,298.44
2020-01-02T17:56:00.000Z,298.44
2020-01-02T17:57:00.000Z,298.44
2020-01-02T17:58:00.000Z,298.44
2020-01-02T17:59:00.000Z,298.44
2020-01-02T18:00:00.000Z,298.44
2020-01-02T18:01:00.000Z,298.62
2020-01-02T18:02:00.000Z,298.62
2020-01-02T18:03:00.000Z,298.69
2020-01-02T18:04:00.000Z,298.69
2020-01-02T18:05:00.000Z,298.62
2020-01-02T18:06:00.000Z,298.62
2020-01-02T18:07:00.000Z,298.62
2020-01-02T18:08:00.000Z,298.565
2020-01-02T18:09:00.000Z,298.36
2020-01-02T18:10:00.000Z,298.15
2020-01-02T18:11:00.000Z,298.15
2020-01-02T18:12:00.000Z,297.89
2020-01-02T18:13:00.000Z,297.9
2020-01-02T18:14:00.000Z,297.7
2020-01-02T18:15:00.000Z,297.7
2020-01-02T18:16:00.000Z,297.7
2020-01-02T18:17:00.000Z,297.7
2020-01-02T18:18:00.000Z,297.7
2020-01-02T18:19:00.000Z,297.7
2020-01-02T18:20:00.000Z,297.31
2020-01-02T18:21:00.000Z,297.6
2020-01-02T18:22:00.000Z,297.56
2020-01-02T18:23:00.000Z,297.54
2020-01-02T18:24:00.000Z,297.54
2020-01-02T18:25:00.000Z,297.57
2020-01-02T18:26:00.000Z,297.57
2020-01-02T18:27:00.000Z,297.465
2020-01-02T18:28:00.000Z,297.465
2020-01-02T18:29:00.000Z,297.465
2020-01-02T18:30:00.000Z,297.535
2020-01-02T18:31:00.000Z,297.66
2020-01-02T18:32:00.000Z,297.91
2020-01-02T18:33:00.000Z,297.91
2020-01-02T18:34:00.000Z,297.88
2020-01-02T18:35:00.000Z,297.7
2020-01-02T18:36:00.000Z,297.7
2020-01-02T18:37:00.000Z,297.7
2020-01-02T18:38:00.000Z,297.7
2020-01-02T18:39:00.000Z,297.715
2020-01-02T18:40:00.000Z,297.87
2020-01-02T18:41:00.000Z,297.87
2020-01-02T18:42:00.000Z,297.87
2020-01-02T18:43:00.000Z,297.87
2020-01-02T18:44:00.000Z,297.715
2020-01-02T18:45:00.000Z,297.705
2020-01-02T18:46:00.000Z,297.81
2020-01-02T18:47:00.000Z,297.83
2020-01-02T18:48:00.000Z,297.94
2020-01-02T18:49:00.000Z,297.925
2020-01-02T18:50:00.000Z,297.925
2020-01-02T18:51:00.000Z,297.845
2020-01-02T18:52:00.000Z,297.845
2020-01-02T18:53:00.000Z,297.84
2020-01-02T18:54:00.000Z,297.84
2020-01-02T18:55:00.000Z,297.91
2020-01-02T18:56:00.000Z,297.77
2020-01-02T18:57:00.000Z,297.975
2020-01-02T18:58:00.000Z,297.975
2020-01-02T18:59:00.000Z,298.3
2020-01-02T19:00:00.000Z,298.3
2020-01-02T19:01:00.000Z,298.3
2020-01-02T19:02:00.000Z,298.3
2020-01-02T19:03:00.000Z,298.41
2020-01-02T19:04:00.000Z,298.4
2020-01-02T19:05:00.000Z,298.4
2020-01-02T19:06:00.000Z,298.4
2020-01-02T19:07:00.000Z,298.33
2020-01-02T19:08:00.000Z,298.33
2020-01-02T19:09:00.000Z,298.3
2020-01-02T19:10:00.000Z,298.48
2020-01-02T19:11:00.000Z,298.48
2020-01-02T19:12:00.000Z,298.48
2020-01-02T19:13:00.000Z,298.465
2020-01-02T19:14:00.000Z,298.465
2020-01-02T19:15:00.000Z,298.47
2020-01-02T19:16:00.000Z,298.205
2020-01-02T19:17:00.000Z,298.21
2020-01-02T19:18:00.000Z,298.21
2020-01-02T19:19:00.000Z,298.535
2020-01-02T19:20:00.000Z,298.53
2020-01-02T19:21:00.000Z,298.66
2020-01-02T19:22:00.000Z,298.63
2020-01-02T19:23:00.000Z,298.83
2020-01-02T19:24:00.000Z,298.83
2020-01-02T19:25:00.000Z,298.83
2020-01-02T19:26:00.000Z,298.91
2020-01-02T19:27:00.000Z,298.91
2020-01-02T19:28:00.000Z,299.11
2020-01-02T19:29:00.000Z,299.11
2020-01-02T19:30:00.000Z,298.79
2020-01-02T19:31:00.000Z,298.79
2020-01-02T19:32:00.000Z,298.64
2020-01-02T19:33:00.000Z,298.62
2020-01-02T19:34:00.000Z,298.78
2020-01-02T19:35:00.000Z,298.8
2020-01-02T19:36:00.000Z,298.8
2020-01-02T19:37:00.000Z,298.8
2020-01-02T19:38:00.000Z,298.94
2020-01-02T19:39:00.000Z,299.0
2020-01-02T19:40:00.000Z,299.0
2020-01-02T19:41:00.000Z,299.0
2020-01-02T19:42:00.000Z,299.0
2020-01-02T19:43:00.000Z,299.255
2020-01-02T19:44:00.000Z,299.41
2020-01-02T19:45:00.000Z,299.38
2020-01-02T19:46:00.000Z,299.33
2020-01-02T19:47:00.000Z,299.37
2020-01-02T19:48:00.000Z,299.44
2020-01-02T19:49:00.000Z,299.455
2020-01-02T19:50:00.000Z,299.455
2020-01-02T19:51:00.000Z,299.61
2020-01-02T19:52:00.000Z,299.59
2020-01-02T19:53:00.000Z,299.645
2020-01-02T19:54:00.000Z,299.5
2020-01-02T19:55:00.000Z,299.5
2020-01-02T19:56:00.000Z,299.5
2020-01-02T19:57:00.000Z,299.5
2020-01-02T19:58:00.000Z,299.5
2020-01-02T19:59:00.000Z,299.5
2020-01-02T20:00:00.000Z,299.5
2020-01-02T20:01:00.000Z,299.5
2020-01-02T20:02:00.000Z,299.835
2020-01-02T20:03:00.000Z,299.765
2020-01-02T20:04:00.000Z,299.88
2020-01-02T20:05:00.000Z,299.84
2020-01-02T20:06:00.000Z,299.79
2020-01-02T20:07:00.000Z,299.86
